category_code,category_name,program_code,program_name,commodity_code,commodity_name
68,LOAN COLLATERAL LOSS SETTLE,9000,BARLEY LOAN COLLATERAL LOSS,2200,BARLEY
68,LOAN COLLATERAL LOSS SETTLE,9000,OATS LOAN COLLATERAL LOSS,2300,OATS
68,LOAN COLLATERAL LOSS SETTLE,9000,RYE LOAN COLLATERAL LOSS,2400,RYE
68,LOAN COLLATERAL LOSS SETTLE,9000,FLAXSEED LOAN COLLATERAL LOSS,2500,FLAX
68,LOAN COLLATERAL LOSS SETTLE,9000,SOYBEANS LOAN COLLATERAL LOSS,2600,SOYBEAN
68,LOAN COLLATERAL LOSS SETTLE,9000,SORGHUM LOAN COLLATERAL LOSS,2700,SORGHUM
68,LOAN COLLATERAL LOSS SETTLE,9000,BEAN LOAN COLLATERAL LOSS,4100,BEAN
68,LOAN COLLATERAL LOSS SETTLE,9000,QUOTA PEANUTS LOAN COLLATERAL LOSS,4271,Q-PEANUTS
68,LOAN COLLATERAL LOSS SETTLE,9000,ADDITIONAL PEANUTS LOAN COLLATERAL LOSS,4272,A-PEANUTS
68,LOAN COLLATERAL LOSS SETTLE,9000,TUNGSTEN LOAN COLLATERAL LOSS,4700,TUNGOIL
68,LOAN COLLATERAL LOSS SETTLE,9000,ELS COTTON LOAN COLLATERAL LOSS,6000,ELS
68,LOAN COLLATERAL LOSS SETTLE,9000,UPLAND COTTON LOAN COLLATERAL LOSS,6100,UPCN
68,LOAN COLLATERAL LOSS SETTLE,9000,TOBACCO LOAN COLLATERAL LOSS,7000,TOBACCO
68,LOAN COLLATERAL LOSS SETTLE,9000,SUNFLOWER LOAN COLLATERAL LOSS,7100,SUNFLOWER
68,LOAN COLLATERAL LOSS SETTLE,9000,CANOLA LOAN COLLATERAL LOSS,7200,CANOLA
68,LOAN COLLATERAL LOSS SETTLE,9000,RAPE SEED LOAN COLLATERAL LOSS,7300,RAPE SEED
68,LOAN COLLATERAL LOSS SETTLE,9000,SAFFLOWER LOAN COLLATERAL LOSS,7400,SAFFLOWER
68,LOAN COLLATERAL LOSS SETTLE,9000,MUSTARD LOAN COLLATERAL LOSS,7600,MUSTARD
68,LOAN COLLATERAL LOSS SETTLE,9000,COTTON SEED LOAN COLLATERAL LOSS,7700,COTTON SEED
68,LOAN COLLATERAL LOSS SETTLE,9000,NON-OIL SUNFLOWER LOAN COLLATERAL LOSS,7800,SUNFLOWER SEED
68,LOAN COLLATERAL LOSS SETTLE,9000,HONEY LOAN COLLATERAL LOSS,8204,HONEY
68,LOAN COLLATERAL LOSS SETTLE,9000,CANE SUGAR LOAN COLLATERAL LOSS,8311,REFINED CANE SUGAR
68,LOAN COLLATERAL LOSS SETTLE,9000,BEET SUGAR LOAN COLLATERAL LOSS,8312,REFINED BEET SUGAR
68,LOAN COLLATERAL LOSS SETTLE,9000,BEAN LOAN COLLATERAL LOSS,9100,BEAN
68,LOAN COLLATERAL LOSS SETTLE,9000,RICE LOAN COLLATERAL LOSS,9500,RICE
69,LAMB MEAT ADJUSTMENT ASSIST,5230,LAMB MEAT ADJUSTMENT ASSISTANCE PROGRAM - RAMS,0000,N/A
69,LAMB MEAT ADJUSTMENT ASSIST,5231,LAMB MEAT ADJUSTMENT ASSISTANCE PROGRAM - SHEEP,0000,N/A
69,LAMB MEAT ADJUSTMENT ASSIST,5232,LAMB MEAT ADJUSTMENT ASSISTANCE PROGRAM - FACILITY,0000,N/A
69,LAMB MEAT ADJUSTMENT ASSIST,5233,LAMB MEAT ADJUSTMENT ASSISTANCE PROGRAM - FEEDER LAMB,0000,N/A
69,LAMB MEAT ADJUSTMENT ASSIST,5234,LAMB MEAT ADJUSTMENT ASSISTANCE PROGRAM - SLAUGHTER LAMB,0000,N/A
69,LAMB MEAT ADJUSTMENT ASSIST,5235,LAMB MEAT ADJUSTMENT ASSISTANCE PROGRAM - EWE,0000,N/A
69,LAMB MEAT ADJUSTMENT ASSIST,5239,EWE LAMB REPLACEMENT AND RETENTION,0000,N/A
70,INTEREST PAYMENTS,2300,INTEREST PENALTY,0000,N/A
70,INTEREST PAYMENTS,2380,INTEREST PENALTY,0000,N/A
72,DISASTER,2601,TREE ASSISTANCE PROGRAM - NURSERY,0500,N/A
72,DISASTER,2602,TREE ASSISTANCE PROGRAM - FORESTRY,0200,N/A
72,DISASTER,2603,DISASTER ASSISTANCE,0100,N/A
72,DISASTER,2604,TREE ASSISTANCE PROGRAM - ORCHARDS,0300,N/A
72,DISASTER,2605,DISASTER ASSISTANCE - BIG HORN RIVER,0400,N/A
72,DISASTER,2606,DISASTER  - CANE SUGAR,0500,N/A
72,DISASTER,2607,DISASTER - HURRICANE HUGO,0600,N/A
72,DISASTER,2610,DISASTER SUPPLEMENTAL APPROPRIATION,0500,N/A
72,DISASTER,2610,DISASTER SUPPLEMENTAL APPROPRIATION,0700,N/A
72,DISASTER,2611,DISASTER SUPPLEMENTAL APPROPRIATION,0500,N/A
72,DISASTER,2611,DISASTER SUPPLEMENTAL APPROPRIATION,0800,N/A
72,DISASTER,2612,DISASTER SUPPLEMENTAL APPROPRIATION,0500,N/A
72,DISASTER,2612,DISASTER SUPPLEMENTAL APPROPRIATION,0900,N/A
72,DISASTER,2613,TREE ASSISTANCE PROGRAM - ORCHARDS,3000,N/A
72,DISASTER,2614,TREE ASSISTANCE PROGRAM - FORESTRY,3100,N/A
72,DISASTER,2615,"TREE ASSISTANCE PROGRAM - ORCHARD, HURRICANE",3200,N/A
72,DISASTER,2616,"TREE ASSISTANCE PROGRAM - FORESTRY, HURRICANE",3300,N/A
72,DISASTER,2617,"TREE ASSISTANCE PROGRAM - NURSERY, HURRICANE",3400,N/A
72,DISASTER,2618,DISASTER QUALITY ADJUSTMENT - PHASE 4,3500,N/A
72,DISASTER,2619,"DISASTER - CROP LOSS, PHASE 4",3600,N/A
72,DISASTER,2620,DISASTER ASSISTANCE,3700,N/A
72,DISASTER,2621,NATURAL DISASTER,3800,N/A
72,DISASTER,2630,TREE ASSISTANCE PROGRAM,5600,N/A
72,DISASTER,2637,TREE ASSISTANCE PROGRAM,0000,N/A
72,DISASTER,5500,DISASTER,0000,N/A
72,DISASTER,5600,DISASTER,0000,N/A
72,DISASTER,7091,DISASTER,0000,N/A
73,PAYMENT LIMITATION REFUND,7912,PAYMENT LIMITATION REFUND,0000,N/A
74,ADDITIONAL INTEREST,2310,ADDITIONAL INTEREST PENALTY,0000,N/A
75,MILK MARKETING FEE,7802,MILK MARKETING FEE,0000,N/A
76,INTEREST ON CCC-6'S,9402,INTEREST ON CCC-6'S,0000,N/A
77,MARKET GAINS,1000,MARKET GAINS - FARM STORED,1000,WHEAT
77,MARKET GAINS,1000,REDUCTION TO MARKET GAINS - FARM STORED,1000,WHEAT
77,MARKET GAINS,1000,MARKET GAINS - FARM STORED,2000,CORN
77,MARKET GAINS,1000,MARKET GAINS - FARM STORED,2000,CORN
77,MARKET GAINS,1000,MARKET GAINS - FARM STORED,2200,BARLEY
77,MARKET GAINS,1000,REDUCTION TO MARKET GAINS - FARM STORED,2200,BARLEY
77,MARKET GAINS,1000,MARKET GAINS - FARM STORED,2300,OATS
77,MARKET GAINS,1000,MARKET GAINS - FARM STORED,2300,OATS
77,MARKET GAINS,1000,MARKET GAINS - FARM STORED,2400,RYE
77,MARKET GAINS,1000,MARKET GAINS - FARM STORED,2400,RYE
77,MARKET GAINS,1000,MARKET GAINS - FARM STORED,2500,FLAX
77,MARKET GAINS,1000,MARKET GAINS - FARM STORED,2500,FLAX
77,MARKET GAINS,1000,MARKET GAINS - FARM STORED,2600,SOYBEAN
77,MARKET GAINS,1000,MARKET GAINS - FARM STORED,2700,SORGHUM
77,MARKET GAINS,1000,REDUCTION TO MARKET GAINS - FARM STORED,2700,SORGHUM
77,MARKET GAINS,1000,MARKET GAINS - FARM STORED,4165,DRY LENTILS
77,MARKET GAINS,1000,PEANUT MARKET GAIN - WAREHOUSE STORED,4210,PEANUT
77,MARKET GAINS,1000,PEANUT MARKET LOSS - WAREHOUSE STORED,4210,PEANUT
77,MARKET GAINS,1000,MARKET GAIN - FARM STORED,4600,DRY WHOLE PEAS
77,MARKET GAINS,1000,REDUCTION TO MARKET GAIN - FARM STORED,4600,DRY WHOLE PEAS
77,MARKET GAINS,1000,MARKET GAINS - FARM STORED,4850,WOOL
77,MARKET GAINS,1000,MARKET GAINS - FARM STORED,4860,MOHAIR
77,MARKET GAINS,1000,REDUCTION TO MARKET GAINS - FARM STORED,4860,MOHAIR
77,MARKET GAINS,1000,MARKET GAINS - FARM STORED,5100,CHICKPEAS
77,MARKET GAINS,1000,MARKET GAINS - FARM STORED,7100,SUNFLOWER
77,MARKET GAINS,1000,REDUCTION TO MARKET GAINS - FARM STORED,7100,SUNFLOWER
77,MARKET GAINS,1000,MARKET GAINS - FARM STORED,7200,CANOLA
77,MARKET GAINS,1000,REDUCTION TO MARKET GAINS - FARM STORED,7200,CANOLA
77,MARKET GAINS,1000,MARKET GAINS - FARM STORED,7300,RAPE SEED
77,MARKET GAINS,1000,REDUCTION TO MARKET GAINS - FARM STORED,7300,RAPE SEED
77,MARKET GAINS,1000,MARKET GAINS - FARM STORED,7400,SAFFLOWER
77,MARKET GAINS,1000,REDUCTION TO MARKET GAINS - FARM STORED,7400,SAFFLOWER
77,MARKET GAINS,1000,MARKET GAINS - FARM STORED,7600,MUSTARD
77,MARKET GAINS,1000,REDUCTION TO MARKET GAINS - FARM STORED,7600,MUSTARD
77,MARKET GAINS,1000,MARKET GAINS - FARM STORED,7700,COTTON SEED
77,MARKET GAINS,1000,REDUCTION TO MARKET GAINS - FARM STORED,7700,COTTON SEED
77,MARKET GAINS,1000,MARKET GAINS - FARM STORED,7800,SUNFLOWER SEED
77,MARKET GAINS,1000,MARKET GAINS - FARM STORED,8000,CRAMBE SEED
77,MARKET GAINS,1000,MARKET GAINS - FARM STORED,8204,HONEY
77,MARKET GAINS,1000,MARKET GAINS - FARM STORED,9500,RICE
77,MARKET GAINS,1001,MARKET GAINS - WAREHOUSE STORED,1000,WHEAT
77,MARKET GAINS,1001,REDUCTION TO MARKET GAINS - WAREHOUSE STORED,1000,WHEAT
77,MARKET GAINS,1001,MARKET GAINS - WAREHOUSE STORED,2000,CORN
77,MARKET GAINS,1001,REDUCTION TO MARKET GAINS - WAREHOUSE STORED,2000,CORN
77,MARKET GAINS,1001,MARKET GAINS - WAREHOUSE STORED,2200,BARLEY
77,MARKET GAINS,1001,MARKET GAINS - WAREHOUSE STORED,2300,OATS
77,MARKET GAINS,1001,MARKET GAINS - WAREHOUSE STORED,2400,RYE
77,MARKET GAINS,1001,MARKET GAINS - WAREHOUSE STORED,2500,FLAX
77,MARKET GAINS,1001,MARKET GAINS - WAREHOUSE STORED,2600,SOYBEAN
77,MARKET GAINS,1001,MARKET GAINS - WAREHOUSE STORED,2700,SORGHUM
77,MARKET GAINS,1001,MARKET GAINS - WAREHOUSE STORED,4165,DRY LENTILS
77,MARKET GAINS,1001,PEANUT MARKET GAIN - WAREHOUSE STORED,4210,PEANUT
77,MARKET GAINS,1001,PEANUT MARKET LOSS - WAREHOUSE STORED,4210,PEANUT
77,MARKET GAINS,1001,MARKET GAIN - FARM STORED,4600,DRY WHOLE PEAS
77,MARKET GAINS,1001,MARKET GAINS - WAREHOUSE STORED,6100,UPCN
77,MARKET GAINS,1001,REDUCTION TO MARKET GAINS - WAREHOUSE STORED,6100,UPCN
77,MARKET GAINS,1001,MARKET GAINS - WAREHOUSE STORED,7100,SUNFLOWER
77,MARKET GAINS,1001,REDUCTION TO MARKET GAINS - WAREHOUSE STORED,7100,SUNFLOWER
77,MARKET GAINS,1001,MARKET GAINS - WAREHOUSE STORED,7200,CANOLA
77,MARKET GAINS,1001,REDUCTION TO MARKET GAINS - WAREHOUSE STORED,7200,CANOLA
77,MARKET GAINS,1001,MARKET GAINS - WAREHOUSE STORED,7300,RAPE SEED
77,MARKET GAINS,1001,REDUCTION TO MARKET GAINS - WAREHOUSE STORED,7300,RAPE SEED
77,MARKET GAINS,1001,MARKET GAINS - WAREHOUSE STORED,7400,SAFFLOWER
77,MARKET GAINS,1001,REDUCTION TO MARKET GAINS - WAREHOUSE STORED,7400,SAFFLOWER
77,MARKET GAINS,1001,MARKET GAINS - WAREHOUSE STORED,7600,MUSTARD
77,MARKET GAINS,1001,REDUCITON TO MARKET GAINS - WAREHOUSE STORED,7600,MUSTARD
77,MARKET GAINS,1001,MARKET GAINS - WAREHOUSE STORED,7700,COTTON SEED
77,MARKET GAINS,1001,REDUCTION TO MARKET GAINS - WAREHOUSE STORED,7700,COTTON SEED
77,MARKET GAINS,1001,MARKET GAINS - WAREHOUSE STORED,7800,SUNFLOWER SEED
77,MARKET GAINS,1001,REDUCTION TO MARKET GAINS - WAREHOUSE STORED,7800,SUNFLOWER SEED
77,MARKET GAINS,1001,MARKET GAINS - WAREHOUSE STORED,8000,CRAMBE SEED
77,MARKET GAINS,1001,REDUCTION TO MARKET GAINS - WAREHOUSE STORED,8000,CRAMBE SEED
77,MARKET GAINS,1001,MARKET GAINS - WAREHOUSE STORED,8204,HONEY
77,MARKET GAINS,1001,REDUCTION TO MARKET GAINS - WAREHOUSE STORED,8204,HONEY
77,MARKET GAINS,1001,MARKET GAINS - WAREHOUSE STORED,9500,RICE
77,MARKET GAINS,1030,LOAN CERTIFICATE - WHEAT,1000,WHEAT
77,MARKET GAINS,1030,MARKET GAIN - CORN LOAN CERTIFICATE,2000,CORN
77,MARKET GAINS,1030,BARLEY LOAD CERTIFICATE,2200,BARLEY
77,MARKET GAINS,1030,"MARKET GAIN - LENTILS, DRY LOAN CERTIFICATE",4165,DRY LENTILS
77,MARKET GAINS,1030,PEANUT LOAN CERTIFICATE,4210,PEANUT
77,MARKET GAINS,1030,"MARKET GAIN - PEAS, DRY/WHOLE LOAN CERTIFICATE",4600,DRY WHOLE PEAS
77,MARKET GAINS,1030,MARKET GAIN - MOHAIR LOAN CERTIFICATE,4860,MOHAIR
77,MARKET GAINS,1030,MARKET GAIN - CERTIFICATE,6100,UPCN
77,MARKET GAINS,1060,CCE MARKET GAIN - WHEAT,1000,WHEAT
77,MARKET GAINS,1060,MARKET GAIN - UPLAND COTTON,6100,UPCN
77,MARKET GAINS,1060,MARKET GAIN - UPLAND COTTON,9500,RICE
77,MARKET GAINS,4101,DENIED MARKET GAIN - WAREHOUSE STORED,1000,WHEAT
77,MARKET GAINS,4101,DENIED MARKET GAIN - WAREHOUSE STORED,2000,CORN
77,MARKET GAINS,4101,DENIED MARKET GAIN - WAREHOUSE STORED,2200,BARLEY
77,MARKET GAINS,4101,DENIED MARKET GAIN - WAREHOUSE STORED,2300,OATS
77,MARKET GAINS,4101,DENIED MARKET GAIN - WAREHOUSE STORED,2400,RYE
77,MARKET GAINS,4101,DENIED MARKET GAIN - WAREHOUSE STORED,2500,FLAX
77,MARKET GAINS,4101,DENIED MARKET GAIN - WAREHOUSE STORED,2600,SOYBEAN
77,MARKET GAINS,4101,DENIED MARKET GAIN - WAREHOUSE STORED,2700,SORGHUM
77,MARKET GAINS,4101,DENIED MARKET GAIN - WAREHOUSE STORED,6100,UPCN
77,MARKET GAINS,4101,DENIED MARKET GAIN - WAREHOUSE STORED,6900,SESAME
77,MARKET GAINS,4101,DENIED MARKET GAIN - WAREHOUSE STORED,7100,SUNFLOWER
77,MARKET GAINS,4101,DENIED MARKET GAIN - WAREHOUSE STORED,7200,CANOLA
77,MARKET GAINS,4101,DENIED MARKET GAIN - WAREHOUSE STORED,7300,RAPE SEED
77,MARKET GAINS,4101,DENIED MARKET GAIN - WAREHOUSE STORED,7400,SAFFLOWER
77,MARKET GAINS,4101,DENIED MARKET GAIN - WAREHOUSE STORED,7600,MUSTARD
77,MARKET GAINS,4101,DENIED MARKET GAIN - WAREHOUSE STORED,7700,COTTON SEED
77,MARKET GAINS,4101,DENIED MARKET GAIN - WAREHOUSE STORED,7800,SUNFLOWER SEED
77,MARKET GAINS,4101,DENIED MARKET GAIN - WAREHOUSE STORED,8000,CRAMBE SEED
77,MARKET GAINS,4101,DENIED MARKET GAIN - WAREHOUSE STORED,8204,HONEY
77,MARKET GAINS,4101,DENIED MARKET GAIN - WAREHOUSE STORED,9500,RICE
77,MARKET GAINS,4201,DENIED MARKET GAIN - FARM STORED,1000,WHEAT
77,MARKET GAINS,4201,DENIED MARKET GAIN - FARM STORED,2000,CORN
77,MARKET GAINS,4201,DENIED MARKET GAIN - FARM STORED,2200,BARLEY
77,MARKET GAINS,4201,DENIED MARKET GAIN - FARM STORED,2300,OATS
77,MARKET GAINS,4201,DENIED MARKET GAIN - FARM STORED,2400,RYE
77,MARKET GAINS,4201,DENIED MARKET GAIN - FARM STORED,2500,FLAX
77,MARKET GAINS,4201,DENIED MARKET GAIN - FARM STORED,2600,SOYBEAN
77,MARKET GAINS,4201,DENIED MARKET GAIN - FARM STORED,2700,SORGHUM
77,MARKET GAINS,4201,DENIED MARKET GAIN - FARM STORED,6100,UPCN
77,MARKET GAINS,4201,DENIED MARKET GAIN - FARM STORED,6900,SESAME
77,MARKET GAINS,4201,DENIED MARKET GAIN - FARM STORED,7100,SUNFLOWER
77,MARKET GAINS,4201,DENIED MARKET GAIN - FARM STORED,7200,CANOLA
77,MARKET GAINS,4201,DENIED MARKET GAIN - FARM STORED,7300,RAPE SEED
77,MARKET GAINS,4201,DENIED MARKET GAIN - FARM STORED,7400,SAFFLOWER
77,MARKET GAINS,4201,DENIED MARKET GAIN - FARM STORED,7600,MUSTARD
77,MARKET GAINS,4201,DENIED MARKET GAIN - FARM STORED,7700,COTTON SEED
77,MARKET GAINS,4201,DENIED MARKET GAIN - FARM STORED,7800,SUNFLOWER SEED
77,MARKET GAINS,4201,DENIED MARKET GAIN - FARM STORED,8000,CRAMBE SEED
77,MARKET GAINS,4201,DENIED MARKET GAIN - FARM STORED,8204,HONEY
77,MARKET GAINS,4201,DENIED MARKET GAIN - FARM STORED,9500,RICE
78,STORAGE FORGIVEN,1005,STORAGE FORGIVEN - PEANUTS,4210,PEANUT
78,STORAGE FORGIVEN,1005,STORAGE FORGIVEN - ELS COTTON,6000,ELS
78,STORAGE FORGIVEN,1005,STORAGE FORGIVEN - UPLAND COTTON,6100,UPCN
78,STORAGE FORGIVEN,1005,STORAGE FORGIVEN - UPLAND COTTON SEED,6300,UPLAND SEED COTTON
78,STORAGE FORGIVEN,1005,STORAGE FORGIVEN - ELS COTTON SEED,6600,EXTRA LONG STAPLE SEED CO
78,STORAGE FORGIVEN,1060,STORAGE FORGIVEN - WHEAT,1000,WHEAT
78,STORAGE FORGIVEN,1060,STORAGE FORGIVEN - UPLAND COTTON,6100,UPCN
78,STORAGE FORGIVEN,1060,STORAGE FORGIVEN - UPLAND COTTON,9500,RICE
78,STORAGE FORGIVEN,9201,ARKANSAS Q.E. FOR BEAVER LAKE,0000,N/A
79,WETLANDS RESERVE,5905,WETLANDS RESERVE PROGRAM - COST/SHARE,0000,N/A
79,WETLANDS RESERVE,7330,WETLANDS RESERVE PROGRAM - EASEMENT RESTORATION PLANS,0000,N/A
79,WETLANDS RESERVE,7350,WETLANDS RESERVE PROGRAM - COST/SHARE,0000,N/A
79,WETLANDS RESERVE,9705,WETLANDS RESERVE PROGRAM - INTEREST,0000,N/A
80,NONINSURED ASSISTANCE PROGRAM,1950,NONINSURED ASSISTANCE PROGRAM,0000,N/A
80,NONINSURED ASSISTANCE PROGRAM,2622,NONINSURED ASSISTANCE PROGRAM,3900,N/A
80,NONINSURED ASSISTANCE PROGRAM,2695,NONINSURED ASSISTANCE PROGRAM,0000,N/A
80,NONINSURED ASSISTANCE PROGRAM,2775,NON-INSURED ASSISTANCE PROGRAM,0000,N/A
80,NONINSURED ASSISTANCE PROGRAM,2843,NON-INSURED ASSISTANCE FROST FREE,0000,N/A
81,INTEREST ON NAP PAYMENT,2623,NONINSURED ASSISTANCE PROGRAM,4000,N/A
82,KARNAL BUNT FUNGUS PAYMENT,8200,KARNAL BUNT FUNGUS ERADICATION,0000,N/A
82,KARNAL BUNT FUNGUS PAYMENT,8210,KARNAL BUNT FUNGUS COMPENSATION,0000,N/A
82,KARNAL BUNT FUNGUS PAYMENT,8215,"KARNAL BUNT FUNGUS COMPENSATION, SUPPLEMENTAL",0000,N/A
82,KARNAL BUNT FUNGUS PAYMENT,8220,KARNAL BUNT FUNGUS COMPENSATION,0000,N/A
82,KARNAL BUNT FUNGUS PAYMENT,8230,KARNAL BUNT FUNGUS COMPENSATION,0000,N/A
82,KARNAL BUNT FUNGUS PAYMENT,8240,KARNAL BUNT FUNGUS COMPENSATION,0000,N/A
82,KARNAL BUNT FUNGUS PAYMENT,8250,KARNAL BUNT FUNGUS COMPENSATION,0000,N/A
82,KARNAL BUNT FUNGUS PAYMENT,8260,KARNAL BUNT FUNGUS COMPENSATION,0000,N/A
83,PRODUCTION FLEXIBILITY,6701,PRODUCTION FLEXIBILITY CONTRACT PAYMENTS,1000,WHEAT
83,PRODUCTION FLEXIBILITY,6701,PRODUCTION FLEXIBILITY CONTRACT PAYMENTS,2000,CORN
83,PRODUCTION FLEXIBILITY,6701,PRODUCTION FLEXIBILITY CONTRACT PAYMENTS,2200,BARLEY
83,PRODUCTION FLEXIBILITY,6701,PRODUCTION FLEXIBILITY CONTRACT PAYMENTS,2300,OATS
83,PRODUCTION FLEXIBILITY,6701,PRODUCTION FLEXIBILITY CONTRACT PAYMENTS,2700,SORGHUM
83,PRODUCTION FLEXIBILITY,6701,PRODUCTION FLEXIBILITY CONTRACT PAYMENTS,6100,UPCN
83,PRODUCTION FLEXIBILITY,6701,PRODUCTION FLEXIBILITY CONTRACT PAYMENTS,9500,RICE
83,PRODUCTION FLEXIBILITY,6710,PRODUCTION FLEXIBILITY CONTRACT PAYMENTS,1000,WHEAT
83,PRODUCTION FLEXIBILITY,6710,PRODUCTION FLEXIBILITY CONTRACT PAYMENTS,2000,CORN
83,PRODUCTION FLEXIBILITY,6710,PRODUCTION FLEXIBILITY CONTRACT PAYMENTS,2200,BARLEY
83,PRODUCTION FLEXIBILITY,6710,PRODUCTION FLEXIBILITY CONTRACT PAYMENTS,2300,OATS
83,PRODUCTION FLEXIBILITY,6710,PRODUCTION FLEXIBILITY CONTRACT PAYMENTS,2700,SORGHUM
83,PRODUCTION FLEXIBILITY,6710,PRODUCTION FLEXIBILITY CONTRACT PAYMENTS,6100,UPCN
83,PRODUCTION FLEXIBILITY,6710,PRODUCTION FLEXIBILITY CONTRACT PAYMENTS,9500,RICE
83,PRODUCTION FLEXIBILITY,6715,PRODUCTION FLEXIBILITY CONTRACT PAYMENTS,1000,WHEAT
83,PRODUCTION FLEXIBILITY,6715,PRODUCTION FLEXIBILITY CONTRACT PAYMENTS,2000,CORN
83,PRODUCTION FLEXIBILITY,6715,PRODUCTION FLEXIBILITY CONTRACT PAYMENTS,2200,BARLEY
83,PRODUCTION FLEXIBILITY,6715,PRODUCTION FLEXIBILITY CONTRACT PAYMENTS,2300,OATS
83,PRODUCTION FLEXIBILITY,6715,PRODUCTION FLEXIBILITY CONTRACT PAYMENTS,2700,SORGHUM
83,PRODUCTION FLEXIBILITY,6715,PRODUCTION FLEXIBILITY CONTRACT PAYMENTS,6100,UPCN
83,PRODUCTION FLEXIBILITY,6715,PRODUCTION FLEXIBILITY CONTRACT PAYMENTS,9500,RICE
84,DISASTER RESERVE ASSISTANCE,1976,"LIVESTOCK INDEMNITY PROGRAM, PHASE 3, NOTE RECEIVABLE",0000,N/A
84,DISASTER RESERVE ASSISTANCE,2520,"LIVESTOCK INDEMNITY PROGRAM, PHASE 2",0000,N/A
84,DISASTER RESERVE ASSISTANCE,2624,DISASTER RESERVE ASSISTANCE PROGRAM,4300,N/A
84,DISASTER RESERVE ASSISTANCE,2625,EMERGENCY FEED GRAIN DONATION,4500,N/A
84,DISASTER RESERVE ASSISTANCE,2626,FOUNDATION LIVESTOCK RELIEF,4800,N/A
84,DISASTER RESERVE ASSISTANCE,2632,DISASTER RESERVE FLOOD COMPENSATION PROGRAM,0000,N/A
85,ENVIRONMENT QUALITY INCENTIVES,3005,INTERIM EQIP ANNUAL AGREEMENTS FOR ACP,0000,N/A
85,ENVIRONMENT QUALITY INCENTIVES,3020,ENVIRONMENTAL QUALITY CONTROL INCENTIVES PROGRAM,0000,N/A
85,ENVIRONMENT QUALITY INCENTIVES,3205,INTERIM EQIP LONG TERM AGREEMENTS FOR ACP,0000,N/A
85,ENVIRONMENT QUALITY INCENTIVES,3605,INTERIM EQIP FOR GREAT PLAINS CONSERVATION PROGRAM,0000,N/A
85,ENVIRONMENT QUALITY INCENTIVES,3705,INTERIM EQIP FOR COLORADO RIVER SALINITY CONTROL PROGRAM,0000,N/A
86,AMERICAN INDIAN - LIVESTOCK FEED,2516,AMERICAN INDIAN-LIVESTOCK FEED PROGRAM,0000,N/A
86,AMERICAN INDIAN - LIVESTOCK FEED,2546,AMERICAN INDIAN LIVESTOCK ASSISTANCE PROGRAM,0000,N/A
87,DAIRY DISASTER ASSISTANCE,2631,DAIRY PRODUCTION DISASTER ASSISTANCE PROGRAM,0000,N/A
88,LIVESTOCK INDEMNITY PROGRAM,2515,LIVESTOCK INDEMNITY PROGRAM,0000,N/A
88,LIVESTOCK INDEMNITY PROGRAM,2520,"LIVESTOCK INDEMNITY PROGRAM, PHASE 2",0000,N/A
88,LIVESTOCK INDEMNITY PROGRAM,2530,"LIVESTOCK INDEMNITY PROGRAM, PHASE 3",0000,N/A
88,LIVESTOCK INDEMNITY PROGRAM,2535,LIVESTOCK INDEMNITY PROGRAM 4,0000,N/A
88,LIVESTOCK INDEMNITY PROGRAM,2550,LIVESTOCK INDEMNITY PROGRAM - AUTHORIZATION PROCESS,0000,N/A
88,LIVESTOCK INDEMNITY PROGRAM,2566,LIVESTOCK INDEMNITY PROGRAM,0000,N/A
88,LIVESTOCK INDEMNITY PROGRAM,2569,LIVESTOCK INDEMNITY PAYMENTS,0000,N/A
88,LIVESTOCK INDEMNITY PROGRAM,2570,LIVESTOCK INDEMNITY PROGRAM,0000,N/A
88,LIVESTOCK INDEMNITY PROGRAM,2577,LIVESTOCK INDEMNITY PROGRAM,0000,N/A
88,LIVESTOCK INDEMNITY PROGRAM,2579,LIVESTOCK INDEMNITY PROGRAM,0000,N/A
88,LIVESTOCK INDEMNITY PROGRAM,2581,LIVESTOCK INDEMNITY - TRUST FUND,0000,N/A
88,LIVESTOCK INDEMNITY PROGRAM,2832,LIVESTOCK INDEMNITY PROGRAM,0000,N/A
89,MARKETING LOSS ASSISTANCE,6720,MARKET LOSS ASSISTANCE,1000,WHEAT
89,MARKETING LOSS ASSISTANCE,6720,MARKET LOSS ASSISTANCE,2000,CORN
89,MARKETING LOSS ASSISTANCE,6720,MARKET LOSS ASSISTANCE,2200,BARLEY
89,MARKETING LOSS ASSISTANCE,6720,MARKET LOSS ASSISTANCE,2300,OATS
89,MARKETING LOSS ASSISTANCE,6720,MARKET LOSS ASSISTANCE,2700,SORGHUM
89,MARKETING LOSS ASSISTANCE,6720,MARKET LOSS ASSISTANCE,6100,UPCN
89,MARKETING LOSS ASSISTANCE,6720,MARKET LOSS ASSISTANCE,9500,RICE
89,MARKETING LOSS ASSISTANCE,6721,MARKET LOSS ASSISTANCE,0000,N/A
89,MARKETING LOSS ASSISTANCE,6725,MARKET LOSS ASSISTANCE REDUCTION,1000,WHEAT
89,MARKETING LOSS ASSISTANCE,6725,MARKET LOSS ASSISTANCE REDUCTION,2000,CORN
89,MARKETING LOSS ASSISTANCE,6725,MARKET LOSS ASSISTANCE REDUCTION,2200,BARLEY
89,MARKETING LOSS ASSISTANCE,6725,MARKET LOSS ASSISTANCE REDUCTION,2300,OATS
